,Average User Rating,Number of Votes,Liked by
467,3.431914893617021,470,0.451063829787234
8542,3.997716894977169,438,0.6986301369863014
4814,3.1178947368421053,950,0.2736842105263158
1872,3.1132075471698113,53,0.32075471698113206
33132,2.857142857142857,7,0.14285714285714285
3299,2.327977315689981,529,0.11153119092627599
2980,1.55,10,0.0
31427,2.8674698795180724,415,0.19518072289156627
53000,3.4225736095965105,917,0.39912758996728465
61132,3.50765306122449,588,0.445578231292517
4374,2.4615384615384617,13,0.07692307692307693
4302,3.1578947368421053,38,0.4473684210526316
3689,2.011904761904762,546,0.09157509157509157
7202,2.8529411764705883,68,0.20588235294117646
48982,3.4961139896373057,386,0.41450777202072536
8807,3.517531556802244,1426,0.47054698457223
4680,2.7357723577235773,123,0.2601626016260163
5582,2.4862258953168044,363,0.11019283746556474
7939,3.961206896551724,116,0.6810344827586207
8327,3.806122448979592,147,0.6258503401360545
6776,3.8680781758957656,307,0.6351791530944625
27744,3.606060606060606,33,0.45454545454545453
6663,3.6134846461949266,749,0.514018691588785
7000,2.7874564459930316,574,0.17073170731707318
7896,3.7777777777777777,90,0.5666666666666667
1421,3.065040650406504,123,0.4634146341463415
8823,2.411764705882353,34,0.058823529411764705
4848,3.803439519852262,4332,0.6297322253000923
5050,1.6111111111111112,9,0.0
60069,4.133189344852412,1389,0.7717782577393808
8914,3.786127167630058,692,0.5895953757225434
3069,3.6966666666666668,150,0.5933333333333334
3882,3.08011540168664,2253,0.3182423435419441
7321,2.582317073170732,164,0.09146341463414634
2630,3.4857723577235773,246,0.573170731707317
6712,3.125,4,0.0
61048,3.25,2,0.0
46347,3.6407766990291264,103,0.5145631067961165
1676,3.193498998940054,8491,0.3927688140383936
2303,3.922657952069717,1377,0.6833696441539578
8529,3.497043918918919,2368,0.4231418918918919
25839,3.8555555555555556,45,0.6666666666666666
65011,4.0,1,1.0
8190,3.5652173913043477,69,0.463768115942029
25947,3.943396226415094,53,0.6981132075471698
27716,3.4444444444444446,18,0.3888888888888889
6117,2.772727272727273,11,0.18181818181818182
2984,3.5822784810126582,79,0.5063291139240507
8827,3.8976311336717426,591,0.7038917089678511
230,3.5971255333483043,4453,0.5346957107567931
7772,3.35,10,0.2
7192,2.896551724137931,29,0.2413793103448276
6502,3.694297666226332,4542,0.5466754733597534
2543,3.0555555555555554,36,0.3333333333333333
44073,3.1739130434782608,23,0.21739130434782608
8505,3.564516129032258,31,0.41935483870967744
4999,4.139240506329114,79,0.810126582278481
8757,3.775,20,0.55
5196,3.4516129032258065,31,0.3870967741935484
2193,3.447058823529412,4930,0.46734279918864097
7486,3.8,155,0.5935483870967742
8584,3.510869565217391,46,0.41304347826086957
32122,3.375,4,0.25
7407,2.9285714285714284,14,0.07142857142857142
4987,2.5041322314049586,121,0.11570247933884298
128,3.508771929824561,57,0.5087719298245614
3942,1.527027027027027,74,0.06756756756756757
3084,2.107142857142857,14,0.14285714285714285
585,2.708665699782451,5516,0.19851341551849166
7445,3.720995893223819,1948,0.5451745379876797
4215,2.213841368584759,643,0.05287713841368585
61253,3.8333333333333335,3,0.6666666666666666
25914,3.9,5,0.8
64550,2.5,2,0.0
31770,3.8135593220338984,59,0.6610169491525424
3410,3.3636363636363638,33,0.45454545454545453
5577,3.565808823529412,1360,0.5058823529411764
3732,2.985294117647059,238,0.2815126050420168
855,2.8846153846153846,26,0.2692307692307692
7836,3.8937875751503004,499,0.6492985971943888
5912,3.6333333333333333,15,0.7333333333333333
3005,3.2391369047619047,3360,0.3651785714285714
32354,3.25,6,0.16666666666666666
3484,2.7494108405341713,1273,0.22309505106048705
61323,3.637237762237762,572,0.5314685314685315
32469,3.7268518518518516,108,0.5092592592592593
50147,1.9015151515151516,66,0.07575757575757576
4805,3.4322033898305087,59,0.423728813559322
3950,3.55,760,0.5
2545,3.25625,80,0.4125
5907,3.7,20,0.6
64032,2.5,18,0.1111111111111111
3255,3.5285062713797037,5262,0.4811858608893957
64926,3.5,1,0.0
3042,1.5454545454545454,242,0.0371900826446281
8682,3.7142857142857144,7,0.42857142857142855
7086,3.9532374100719423,139,0.7122302158273381
2883,3.4366925064599485,1161,0.48578811369509045
1146,3.230769230769231,26,0.38461538461538464
4150,2.8461538461538463,13,0.07692307692307693
6659,3.3287925696594427,1615,0.3609907120743034
6430,3.388235294117647,85,0.4117647058823529
4940,3.0833333333333335,24,0.25
7059,3.43979057591623,191,0.418848167539267
2995,2.484885872917952,1621,0.15422578655151142
4845,2.1625615763546797,406,0.10098522167487685
58295,3.6743801652892563,605,0.5008264462809917
3538,3.536,750,0.5453333333333333
300,3.6714992927864216,12726,0.5637278013515638
8986,2.926829268292683,41,0.14634146341463414
59392,3.5595238095238093,42,0.5238095238095238
6732,3.263779527559055,254,0.32677165354330706
4760,3.4285714285714284,14,0.35714285714285715
6670,2.9224137931034484,58,0.1896551724137931
32318,2.5,3,0.0
3171,3.865,100,0.71
5595,2.7857142857142856,28,0.14285714285714285
1841,2.987152034261242,467,0.27194860813704497
34526,2.6666666666666665,6,0.16666666666666666
8447,2.92,75,0.22666666666666666
1455,3.0517241379310347,116,0.3103448275862069
6100,3.288,250,0.312
59900,2.7849056603773583,265,0.19622641509433963
7913,3.388888888888889,18,0.5
648,3.386744130898743,21085,0.40777804126156036
8292,3.5185185185185186,27,0.37037037037037035
3569,3.4901234567901236,405,0.5037037037037037
3931,1.8010752688172043,93,0.07526881720430108
5846,3.3333333333333335,36,0.4166666666666667
3601,3.236842105263158,19,0.3684210526315789
5302,2.796875,32,0.09375
56945,3.0294117647058822,34,0.2647058823529412
2275,3.3786666666666667,375,0.5066666666666667
4253,3.064516129032258,31,0.3548387096774194
8930,3.8074074074074074,135,0.6074074074074074
58107,2.943820224719101,89,0.2696629213483146
2729,3.8435215946843853,1505,0.6451827242524917
6580,3.25,6,0.3333333333333333
43,3.460736196319018,1630,0.47730061349693254
1952,4.03771676300578,3460,0.7358381502890173
50354,2.9615384615384617,13,0.23076923076923078
45440,3.1391509433962264,212,0.22169811320754718
4666,2.5533980582524274,103,0.14563106796116504
8838,3.669260700389105,257,0.5291828793774319
8331,3.8452380952380953,42,0.6190476190476191
1731,1.8392018779342723,426,0.06338028169014084
1383,2.3579545454545454,88,0.18181818181818182
31950,3.7777777777777777,9,0.5555555555555556
5813,2.596774193548387,31,0.03225806451612903
6463,3.55,20,0.6
146,2.824786324786325,351,0.2222222222222222
26349,3.681318681318681,91,0.5384615384615384
5390,3.3392857142857144,140,0.37857142857142856
8571,3.106741573033708,89,0.21348314606741572
102,2.4362628661916075,1263,0.11084718923198733
8453,3.2058823529411766,17,0.11764705882352941
5693,3.2665755297334247,1463,0.3738892686261107
8426,3.347457627118644,59,0.4406779661016949
843,3.383720930232558,43,0.46511627906976744
8603,2.9166666666666665,6,0.3333333333333333
8893,2.1153846153846154,26,0.07692307692307693
8405,3.7134831460674156,89,0.5842696629213483
4713,3.491347342398022,809,0.47713226205191595
2288,3.7473510713444784,4247,0.6169060513303508
1265,3.8550737621692646,16743,0.655736725795855
5293,3.2869379014989293,1401,0.34403997144896503
4691,2.237704918032787,61,0.14754098360655737
2467,3.8649193548387095,2728,0.6594574780058651
41716,3.477152899824253,569,0.3989455184534271
6703,2.4732620320855614,187,0.13368983957219252
31364,3.8074074074074074,135,0.6148148148148148
932,3.8016421780466723,1157,0.6283491789109766
6983,3.79296875,128,0.59375
4100,2.076,125,0.048
2507,2.5182481751824817,274,0.22627737226277372
268,3.294297352342159,491,0.37067209775967414
2239,3.7016908212560384,414,0.6231884057971014
6669,4.175311203319502,482,0.7759336099585062
62385,3.0,3,0.3333333333333333
7374,2.670289855072464,138,0.09420289855072464
6103,2.6,20,0.2
2585,3.8450920245398774,326,0.6349693251533742
5541,3.1465339739190115,1457,0.2910089224433768
4325,4.035294117647059,85,0.7176470588235294
6998,3.3707865168539324,89,0.4044943820224719
3899,2.661764705882353,34,0.058823529411764705
8680,3.64,25,0.56
4341,2.5126582278481013,237,0.16455696202531644
3657,3.230769230769231,13,0.3076923076923077
61071,2.6403508771929824,57,0.21052631578947367
4570,3.3386243386243386,189,0.41798941798941797
32011,2.3461538461538463,143,0.08391608391608392
6269,3.9375,184,0.6739130434782609
61950,3.75,2,0.5
7195,3.6805555555555554,36,0.5555555555555556
62671,2.0,1,0.0
2298,2.2115384615384617,78,0.1282051282051282
41627,4.05,10,0.9
3168,3.699398043641836,2658,0.5763732129420617
26527,3.796875,64,0.53125
3589,2.6052631578947367,19,0.2631578947368421
3518,2.933774834437086,151,0.271523178807947
5933,3.438775510204082,98,0.40816326530612246
4578,3.165399239543726,263,0.3231939163498099
1526,2.529531568228106,491,0.16089613034623218
55830,3.315673289183223,453,0.3090507726269316
1645,3.450640298265521,6169,0.4718755065650835
1124,3.707199140401146,2792,0.5870343839541547
3663,1.9925925925925927,135,0.11851851851851852
34185,3.0625,8,0.125
4939,3.3831615120274914,291,0.38831615120274915
5009,3.085313174946004,926,0.26457883369330454
8687,2.0952380952380953,21,0.09523809523809523
119,2.8676470588235294,170,0.23529411764705882
3709,2.362337662337662,385,0.1012987012987013
8968,3.1040609137055837,394,0.23604060913705585
5913,2.962962962962963,27,0.18518518518518517
1954,3.7136265958791554,7911,0.5989129060801416
57353,3.4805194805194803,77,0.33766233766233766
53326,3.0357142857142856,14,0.14285714285714285
4070,3.22,25,0.44
3939,1.6611111111111112,90,0.05555555555555555
3674,2.440944881889764,127,0.16535433070866143
7838,2.875,4,0.0
7762,4.183098591549296,142,0.8098591549295775
57536,2.533333333333333,60,0.11666666666666667
2190,2.851219512195122,205,0.23902439024390243
4679,3.2400145243282497,1377,0.33769063180827885
8659,3.4444444444444446,9,0.3333333333333333
7366,3.04,600,0.23833333333333334
1816,2.8644444444444446,450,0.2688888888888889
792,2.9375,32,0.40625
596,3.5324647887323946,7100,0.48901408450704226
2502,3.965052950075643,9915,0.6907715582450832
8853,2.8,10,0.1
4703,3.7072649572649574,936,0.5865384615384616
6513,3.25,34,0.35294117647058826
1621,3.1774941995359627,431,0.39211136890951276
44761,3.779014308426073,629,0.6248012718600954
44729,1.9482758620689655,58,0.10344827586206896
1104,4.071046373365042,3364,0.7488109393579072
5946,2.7954545454545454,22,0.22727272727272727
1431,2.5830246913580246,1620,0.1808641975308642
2979,2.3542713567839195,199,0.135678391959799
33154,3.905010438413361,479,0.6784968684759917
3336,2.9444444444444446,9,0.2222222222222222
116,3.9115646258503403,588,0.6972789115646258
1817,2.797872340425532,47,0.1702127659574468
2940,4.004570383912249,547,0.7294332723948812
338,2.984066505022515,2887,0.24974021475580188
5632,3.7805280528052805,303,0.6039603960396039
30816,3.477198697068404,614,0.47068403908794787
47274,3.921875,32,0.71875
1467,3.1315789473684212,19,0.3684210526315789
2713,2.5184466019417475,2060,0.1645631067961165
6574,1.9821428571428572,56,0.017857142857142856
8007,3.0405405405405403,37,0.2972972972972973
3453,2.6054054054054054,370,0.24324324324324326
1686,3.1133671742808797,591,0.35194585448392557
3633,3.410483321987747,1469,0.4247787610619469
54286,3.9707326283987916,2648,0.6918429003021148
2907,2.4784530386740333,905,0.19447513812154696
2420,3.2590218423551756,4212,0.3601614434947768
4611,2.7556818181818183,88,0.125
5220,2.766955266955267,693,0.1341991341991342
612,2.6900866217516843,1039,0.1588065447545717
33008,3.5,3,0.6666666666666666
59404,3.103448275862069,29,0.27586206896551724
2648,3.901081081081081,1850,0.6762162162162162
5866,3.1153846153846154,13,0.15384615384615385
36517,3.7783801020408165,1568,0.5873724489795918
2012,3.1781128127080756,10513,0.33396746884809286
7383,3.161764705882353,68,0.23529411764705882
1784,3.799329983249581,11940,0.6287269681742044
6836,2.2,5,0.2
249,3.6824992030602486,3137,0.5693337583678674
5823,2.9642857142857144,14,0.21428571428571427
1978,1.9124203821656052,628,0.07006369426751592
3140,3.7542372881355934,59,0.6779661016949152
450,3.3379310344827586,1885,0.4053050397877984
1183,3.6400240384615383,9152,0.5733173076923077
1578,2.55,10,0.2
4553,3.4741124260355027,676,0.4437869822485207
64754,3.5,1,0.0
7842,3.608016304347826,736,0.5108695652173914
60074,3.283739837398374,615,0.28780487804878047
6064,3.703488372093023,86,0.5465116279069767
62000,3.125,4,0.25
8679,3.142857142857143,7,0.14285714285714285
5895,2.142857142857143,7,0.0
6500,2.393939393939394,33,0.030303030303030304
649,3.7134146341463414,82,0.5975609756097561
1829,3.103448275862069,174,0.367816091954023
2151,3.006610576923077,832,0.32091346153846156
431,3.6910016977928692,4712,0.5727928692699491
6339,3.759183673469388,245,0.5755102040816327
6084,2.91,50,0.14
2044,2.5418848167539267,191,0.13089005235602094
5285,3.0,37,0.24324324324324326
4937,2.9404761904761907,42,0.19047619047619047
6126,3.955223880597015,67,0.7164179104477612
2421,2.5514566181127294,3158,0.13362887903736542
3101,3.466831592450064,5457,0.46564046179219354
1904,3.560374149659864,588,0.5357142857142857
2158,2.76171875,128,0.34375
1043,3.0519230769230767,780,0.2923076923076923
8407,3.537037037037037,27,0.3333333333333333
2209,3.397727272727273,88,0.4318181818181818
3624,3.3928295073510446,3877,0.4315192158885736
2736,3.453804347826087,920,0.47282608695652173
50949,3.375,4,0.25
48738,3.9301327088212332,1281,0.6799375487900078
3796,3.039325842696629,89,0.33707865168539325
26698,2.9,25,0.16
4767,3.1650485436893203,206,0.34951456310679613
1980,1.91852487135506,583,0.07375643224699828
33608,3.8333333333333335,3,0.6666666666666666
983,2.5,13,0.3076923076923077
5722,3.573529411764706,34,0.5294117647058824
56028,2.0,5,0.0
5974,3.689873417721519,158,0.6012658227848101
6749,3.5941176470588236,85,0.47058823529411764
1361,4.097365406643757,873,0.7709049255441008
1798,2.470108695652174,184,0.1793478260869565
2970,3.9430379746835444,632,0.7136075949367089
3082,3.2174661464310303,4357,0.34358503557493686
5113,3.0972222222222223,36,0.3611111111111111
771,3.2760416666666665,96,0.4583333333333333
4028,3.584862385321101,218,0.536697247706422
7786,4.069620253164557,79,0.759493670886076
6551,2.6458333333333335,24,0.16666666666666666
3678,3.7145669291338583,254,0.6062992125984252
155,3.4127906976744184,860,0.45348837209302323
6049,2.794642857142857,56,0.19642857142857142
8491,4.039249146757679,293,0.7098976109215017
33085,2.792452830188679,318,0.18867924528301888
7345,2.1594827586206895,116,0.10344827586206896
6437,3.640625,32,0.46875
7174,2.096774193548387,31,0.03225806451612903
3697,2.8182288077188145,2902,0.20227429359062715
4646,3.7123893805309733,226,0.5707964601769911
58078,3.4453125,64,0.453125
4191,3.6124338624338623,378,0.5634920634920635
2344,3.5071496663489037,1049,0.5233555767397522
5068,3.5,82,0.3902439024390244
8947,2.7743619489559164,862,0.191415313225058
5981,3.2777777777777777,225,0.3288888888888889
34189,1.8333333333333333,6,0.0
8228,4.108075040783034,1226,0.7512234910277324
1577,3.323529411764706,17,0.4117647058823529
26138,3.4107142857142856,28,0.42857142857142855
63329,3.6538461538461537,13,0.38461538461538464
8772,3.9,215,0.6651162790697674
55729,3.235632183908046,87,0.22988505747126436
206,3.4837278106508878,676,0.5192307692307693
3734,3.574404761904762,168,0.5773809523809523
5634,3.2222222222222223,18,0.2777777777777778
179,2.7540574282147317,801,0.19975031210986266
2317,2.477272727272727,44,0.1590909090909091
54787,3.1607142857142856,112,0.25
33722,3.4583333333333335,60,0.31666666666666665
6465,2.75,12,0.3333333333333333
25977,3.5,15,0.4
4791,3.4204545454545454,44,0.4318181818181818
106,3.4935064935064934,77,0.5974025974025974
1027,3.2681807199806716,4139,0.36458081662237257
2400,2.7830188679245285,212,0.2028301886792453
3545,3.9204069419509278,1671,0.6804308797127468
3364,3.9275741710296685,573,0.6910994764397905
5664,2.9742268041237114,97,0.26804123711340205
39234,3.580246913580247,324,0.44135802469135804
51174,3.0652173913043477,69,0.2753623188405797
7946,3.36,25,0.36
33564,3.6794871794871793,78,0.6025641025641025
599,4.031142857142857,1750,0.7417142857142857
53318,3.6580459770114944,174,0.5057471264367817
5861,3.25,8,0.375
8195,3.911042944785276,163,0.6687116564417178
6876,3.140625,32,0.21875
51925,2.7777777777777777,207,0.17391304347826086
5528,3.3211709800593976,2357,0.36656767076792535
1075,3.603448275862069,87,0.5287356321839081
1284,4.267953020134228,2980,0.838255033557047
4281,3.0416666666666665,36,0.3611111111111111
55768,3.1526104417670684,249,0.24899598393574296
386,2.8181818181818183,231,0.22943722943722944
1439,2.371495327102804,214,0.14485981308411214
3128,3.3082901554404147,193,0.40932642487046633
25898,3.989130434782609,46,0.6956521739130435
26225,3.3333333333333335,9,0.3333333333333333
60530,3.3333333333333335,6,0.3333333333333333
5487,2.4444444444444446,18,0.05555555555555555
59143,3.375,36,0.3888888888888889
8025,3.638888888888889,36,0.5833333333333334
30991,3.513157894736842,38,0.42105263157894735
1057,3.463191699604743,2024,0.48616600790513836
31900,3.3,5,0.2
3310,3.8654708520179373,446,0.6412556053811659
4990,2.9611650485436893,515,0.24660194174757283
6846,2.875,12,0.25
7121,3.9307851239669422,484,0.6818181818181818
1073,3.7072835400946413,15638,0.5676557104489065
7381,2.6376146788990824,436,0.13990825688073394
26158,3.962962962962963,27,0.7037037037037037
63540,1.3333333333333333,12,0.0
6275,3.05,10,0.1
2285,3.76875,320,0.646875
1060,3.8973795286669013,5686,0.6712979247274007
735,3.482706766917293,665,0.5338345864661654
6717,3.8333333333333335,21,0.6190476190476191
549,3.872549019607843,918,0.6797385620915033
3885,3.152892561983471,121,0.38016528925619836
5777,3.17816091954023,174,0.3160919540229885
1903,3.0285714285714285,35,0.37142857142857144
4573,3.128787878787879,132,0.3106060606060606
7647,3.684049079754601,163,0.5153374233128835
8708,3.1666666666666665,3,0.3333333333333333
5890,3.849056603773585,424,0.6391509433962265
2857,3.5790254237288135,2360,0.536864406779661
3074,3.772401433691756,837,0.6260454002389486
675,2.130434782608696,23,0.043478260869565216
172,2.710959454034524,7473,0.17663588920112405
56001,2.872340425531915,47,0.1702127659574468
2654,3.591182364729459,499,0.531062124248497
2003,3.251660026560425,6024,0.35325365205843295
5779,1.6111111111111112,99,0.0707070707070707
2522,2.4208333333333334,360,0.11666666666666667
4237,3.6068702290076335,131,0.6259541984732825
3347,3.958542713567839,796,0.7286432160804021
5741,3.2954545454545454,44,0.38636363636363635
7023,3.966599190283401,494,0.6740890688259109
2169,2.7429022082018926,634,0.22397476340694006
245,2.9908536585365852,164,0.24390243902439024
59107,3.323529411764706,17,0.29411764705882354
6233,2.7900763358778624,131,0.16793893129770993
3458,2.3076923076923075,13,0.15384615384615385
7901,3.3846153846153846,13,0.23076923076923078
93,2.5592274678111586,1165,0.13733905579399142
2773,3.0925925925925926,54,0.3333333333333333
50160,3.6941176470588237,170,0.5411764705882353
129,3.231707317073171,123,0.34146341463414637
43684,3.310126582278481,79,0.3037974683544304
4872,3.132183908045977,87,0.3218390804597701
59810,3.65,70,0.5
1068,3.7719298245614037,171,0.7017543859649122
1679,1.831896551724138,116,0.07758620689655173
5472,3.4609756097560975,205,0.5219512195121951
4311,1.7777777777777777,9,0.0
8667,3.4782608695652173,161,0.4409937888198758
7637,3.264705882352941,68,0.35294117647058826
26681,3.5555555555555554,27,0.5925925925925926
1304,4.06204954954955,8880,0.7484234234234234
62081,3.3345588235294117,136,0.38235294117647056
490,3.3628498727735368,1965,0.4035623409669211
6685,2.3125,24,0.041666666666666664
49961,3.8353909465020575,486,0.6131687242798354
4949,2.256880733944954,109,0.11926605504587157
7102,2.852722772277228,404,0.12623762376237624
2418,2.996437054631829,421,0.27078384798099764
2548,2.1842650103519667,483,0.12215320910973085
7075,3.973134328358209,335,0.6985074626865672
26472,3.73972602739726,73,0.5342465753424658
47264,2.6333333333333333,90,0.13333333333333333
32025,3.7653061224489797,98,0.5714285714285714
2175,3.59375,64,0.609375
8692,3.240740740740741,27,0.2222222222222222
5558,2.566666666666667,15,0.2
6404,3.4404761904761907,42,0.42857142857142855
6921,4.0344827586206895,29,0.7586206896551724
5519,2.578125,32,0.125
50619,3.0,4,0.5
5311,3.278225806451613,124,0.3467741935483871
6249,2.3135593220338984,177,0.11864406779661017
4649,3.3225388601036268,386,0.4430051813471503
1314,3.2115384615384617,26,0.3076923076923077
8872,2.911764705882353,85,0.32941176470588235
3897,3.86476388168137,9635,0.6413077322262585
63393,1.5,13,0.0
5639,2.3529411764705883,68,0.11764705882352941
3135,3.8783333333333334,900,0.68
3175,3.6245300142616363,7713,0.5607416050823285
4785,3.488888888888889,45,0.5555555555555556
6321,2.5757575757575757,33,0.15151515151515152
270,3.154819277108434,830,0.3216867469879518
61434,3.625,4,0.5
2407,3.3202792439979567,5873,0.39502809467052613
3360,3.8775788244453095,2569,0.6757493188010899
2720,2.089481555333998,2006,0.07676969092721835
2994,3.309090909090909,55,0.36363636363636365
54503,3.80140758873929,1634,0.6248470012239902
45175,3.488372093023256,129,0.46511627906976744
4275,2.8486301369863014,730,0.2232876712328767
5082,3.4444444444444446,18,0.3333333333333333
40586,3.75,8,0.5
5434,3.756880733944954,218,0.5779816513761468
37384,3.3426573426573425,286,0.35664335664335667
506,3.5077937649880098,834,0.5347721822541966
7256,4.100225225225225,888,0.7556306306306306
3918,2.93013698630137,730,0.28493150684931506
810,1.8416119962511714,1067,0.08153701968134958
6259,3.2586206896551726,58,0.3103448275862069
2792,3.013995485327314,2215,0.2943566591422122
2733,2.4100529100529102,189,0.14814814814814814
61250,2.672727272727273,55,0.14545454545454545
3124,3.186868686868687,99,0.3939393939393939
49278,3.5566502463054186,812,0.43349753694581283
5859,3.3598130841121496,107,0.411214953271028
4157,3.4285714285714284,35,0.42857142857142855
49276,2.8450704225352115,71,0.15492957746478872
34542,3.7993197278911564,588,0.6173469387755102
3317,3.776146532438479,3576,0.6247203579418344
7942,3.659090909090909,44,0.5227272727272727
5136,2.202247191011236,89,0.02247191011235955
6571,3.8238636363636362,88,0.5113636363636364
379,2.7458416500332667,3006,0.19228210246174318
2225,2.730769230769231,13,0.23076923076923078
1327,2.919345238095238,1680,0.2714285714285714
4723,3.5029644268774702,506,0.5
4944,2.0476190476190474,84,0.05952380952380952
5721,3.707482993197279,147,0.5510204081632653
4758,2.3607142857142858,140,0.12857142857142856
45501,2.9843462246777164,543,0.1841620626151013
244,2.306060606060606,165,0.14545454545454545
966,3.4507042253521125,71,0.5070422535211268
278,3.0673940949935816,779,0.24646983311938384
7573,3.184807256235828,441,0.26303854875283444
3753,3.4646662927650027,7132,0.47672462142456534
31909,2.033333333333333,30,0.06666666666666667
112,3.4078028206142084,7587,0.42823250296559906
3463,1.775,40,0.0
63810,3.5,2,0.5
6633,2.7,5,0.2
5400,3.204510507432086,1951,0.3065094823167606
26313,3.7288135593220337,59,0.5084745762711864
1296,3.9832333696837514,3668,0.7161941112322792
25904,3.6136363636363638,44,0.4090909090909091
2391,3.73224043715847,3843,0.6271142336716107
31431,1.9545454545454546,165,0.06060606060606061
3539,3.694331983805668,247,0.6153846153846154
63033,3.161290322580645,31,0.3548387096774194
7007,3.201219512195122,656,0.2698170731707317
33454,3.6530612244897958,49,0.4897959183673469
1780,3.1839080459770117,87,0.3793103448275862
1835,3.222821896684657,2594,0.38858905165767155
875,3.4022801302931596,307,0.4723127035830619
2432,3.1693396226415094,1060,0.34150943396226413
5179,3.2278481012658227,79,0.35443037974683544
6815,3.2142857142857144,112,0.24107142857142858
55391,2.789473684210526,19,0.0
50005,3.3851674641148324,209,0.3827751196172249
8876,3.1363636363636362,11,0.2727272727272727
7135,4.007042253521127,213,0.6854460093896714
7376,2.986772486772487,378,0.1984126984126984
6263,3.172962226640159,503,0.28429423459244535
7811,3.2214285714285715,210,0.34285714285714286
6605,3.3333333333333335,21,0.38095238095238093
610,3.380611795774648,4544,0.44278169014084506
984,2.7579617834394905,157,0.24203821656050956
49312,3.5918367346938775,49,0.42857142857142855
60618,2.75,4,0.25
186,2.8915066899360093,6876,0.21567771960442117
4800,3.2869565217391306,115,0.41739130434782606
8943,3.5391705069124426,217,0.41935483870967744
48682,3.54,25,0.4
52,3.544419908272465,5887,0.5158824528622389
26150,4.007978723404255,188,0.7021276595744681
3044,3.7495812395309884,2388,0.6344221105527639
1787,3.5,14,0.6428571428571429
7339,3.2,5,0.2
162,4.00958599611003,3599,0.7310363989997222
2121,2.7674825174825175,1144,0.20279720279720279
31148,3.5,13,0.46153846153846156
5535,2.90625,16,0.3125
4041,3.53192559074912,1989,0.49673202614379086
59141,3.6090225563909772,133,0.46616541353383456
2668,2.5406006674082313,899,0.13014460511679643
1086,4.0471887550200805,2988,0.7697456492637216
1026,3.154320987654321,81,0.38271604938271603
7454,2.7249840662842573,1569,0.17654557042702357
6369,2.466666666666667,15,0.13333333333333333
1412,3.7225274725274726,182,0.6263736263736264
5015,3.5544354838709675,2728,0.5040322580645161
3343,2.369565217391304,138,0.12318840579710146
6326,3.0476190476190474,63,0.12698412698412698
3041,1.7152777777777777,288,0.041666666666666664
4431,3.78,25,0.64
2576,2.782608695652174,23,0.2608695652173913
26226,2.8333333333333335,21,0.19047619047619047
2453,3.066976127320955,754,0.3090185676392573
5704,2.2,5,0.0
6400,3.810344827586207,87,0.6436781609195402
3953,2.256142506142506,814,0.1167076167076167
61167,3.40625,32,0.375
909,4.052258305337813,2679,0.7416946621873833
6376,3.549019607843137,51,0.39215686274509803
1720,2.388888888888889,36,0.1111111111111111
3940,1.4916666666666667,60,0.06666666666666667
6284,2.4482758620689653,29,0.3103448275862069
4142,2.4113207547169813,265,0.18867924528301888
8799,2.751700680272109,147,0.14965986394557823
7387,3.800899427636958,1223,0.5993458708094849
27899,2.7350877192982455,285,0.28421052631578947
7989,2.789473684210526,19,0.21052631578947367
4249,2.3846153846153846,52,0.17307692307692307
5014,3.541946308724832,1490,0.49530201342281877
27608,3.1136363636363638,88,0.26136363636363635
57401,3.1411764705882352,85,0.17647058823529413
1962,3.737872921885675,4391,0.6112502846731952
3170,2.625,4,0.0
237,3.2295667159034958,4062,0.3394879369768587
6920,3.9224806201550386,129,0.689922480620155
7988,2.5948275862068964,58,0.1206896551724138
7091,4.012820512820513,429,0.7412587412587412
3013,2.9302325581395348,258,0.26356589147286824
484,2.7569767441860464,430,0.21395348837209302
6967,3.966666666666667,60,0.7166666666666667
2860,3.033811475409836,976,0.28790983606557374
4518,2.8731117824773413,331,0.30513595166163143
3625,3.25,46,0.391304347826087
8811,1.2934782608695652,92,0.043478260869565216
7380,3.2629310344827585,348,0.3333333333333333
31878,3.7761692650334076,1796,0.5935412026726058
56700,2.269230769230769,13,0.0
6700,3.0689655172413794,29,0.3103448275862069
32124,3.269230769230769,26,0.3076923076923077
8240,2.642857142857143,14,0.14285714285714285
1292,4.003818953323904,3535,0.727015558698727
933,4.043709616115545,2631,0.7567464842265298
5269,3.4072164948453607,388,0.46649484536082475
1528,2.823529411764706,17,0.17647058823529413
6091,3.3513513513513513,37,0.4864864864864865
5892,2.775,20,0.2
38294,2.894230769230769,52,0.17307692307692307
5919,2.6666666666666665,36,0.08333333333333333
465,3.2277904328018225,439,0.3735763097949886
61467,3.0,2,0.5
1715,2.508771929824561,57,0.19298245614035087
5584,2.129194630872483,298,0.1040268456375839
3144,3.1,150,0.31333333333333335
3630,2.4,30,0.16666666666666666
59258,3.1887417218543046,151,0.25165562913907286
61586,3.25,2,0.0
8699,3.125,4,0.0
57951,3.0664335664335662,143,0.24475524475524477
261,3.6629610914603337,5937,0.5595418561563079
5550,2.604651162790698,86,0.13953488372093023
62796,2.8333333333333335,6,0.0
813,2.7876254180602005,299,0.17391304347826086
5160,2.0806451612903225,31,0.06451612903225806
1246,3.88787250094304,10604,0.6637118068653338
2609,3.9777397260273974,292,0.7431506849315068
3166,1.8220338983050848,59,0.05084745762711865
2296,2.5861111111111112,1080,0.19074074074074074
926,4.243675889328063,2530,0.8256916996047431
41575,2.8372093023255816,43,0.23255813953488372
